operator,binding_energy,repressor,inducer_uM,lambda_m0p1,lambda_m0p2,lambda_m0p3,m0p4,m0p5,m0p6,m1p0,m1p1,m1p2,m1p3,m1p4,m1p5,m2p0,m2p1,m2p2,m2p3,m2p4,m3p0,m3p1,m3p2,m3p3,m4p0,m4p1,m4p2,m5p0,m5p1,m6p0
O1,-15.3,9.0,1000.0,0.0008233293542598975,-5.2881583245352675e-08,4.4515975654250195e-13,9001045604410872.0,9.889702528138437e+19,1.1293814418782709e+24,18.014699075030588,172864.08249551622,1739733393.5881937,18307350099676.99,2.0060024433551814e+17,2.2782547751687118e+21,433.51676218473466,4352713.054564551,45530852063.57321,494544340424136.0,5.557477010864169e+18,12841.412870688528,132985215.73530991,1426824466065.0342,1.5816698831750754e+16,446460.9876501039,4719891896.695094,51495936978752.34,17645898.275237996,189170032116.54706,775852007.4145595
O1,-15.3,9.0,5000.0,0.0008279846531824966,-5.2986314126851756e-08,4.457899771083786e-13,9110054882436884.0,1.00337598875699e+20,1.1484125464371768e+24,18.076759102041066,174001.65492605828,1756178236.588379,18528864086744.047,2.0351971682206717e+17,2.3166195131352262e+21,435.3374570334102,4384401.269581638,45991003888.2605,500832840861002.3,5.641604312800403e+18,12900.338620109314,134000226.75226684,1441705655059.6958,1.6022555210779274e+16,448619.06013013655,4756942281.960701,52043069087399.05,17734217.046897367,190683141969.27966,779834210.2187699
O1,-15.3,10.0,0.0,-0.0013858779439265463,-2.392266372937185e-08,1.1985275129848362e-13,755128237672.1079,1079453054602970.8,1.7635120758442074e+18,1.381817796028797,1195.2379194359933,1245018.522633667,1526913698.6191654,2163000226398.544,3481274657776671.5,12.491133049410465,11592.955547988182,12823127.74314478,16536069971.062237,24416350108207.344,194.34308082272918,190418.95276776855,220144723.47388253,294250566461.54285,4261.977367949472,4356998.089517264,5212835731.613857,118665.74764425887,125639675.26461586,3954440.8140369793
O1,-15.3,10.0,0.1,-0.0013799022770212427,-2.382320325643272e-08,1.1933305056300536e-13,766342226066.1759,1098891499182220.8,1.8005882159386793e+18,1.3875848847576502,1204.7865793787125,1259380.8487464774,1549629935.5290225,2202054153556.3633,3554731259831806.0,12.565571628489339,11706.439355213242,12994334.817388218,16812355548.067738,24902253422553.73,195.7795542100317,192556.62798511612,223402681.28060907,299596796836.3025,4298.354049000144,4410890.511973944,5295974389.5417185,119789.95213211865,127310620.03233212,3995013.8489429657
O1,-15.3,10.0,5.0,-5.376806044554997e-05,-1.6051565287451135e-07,-4.364009587065792e-13,8360905058384.946,2.0127822923706936e+16,5.416790852224743e+19,2.683727080333896,4299.51682899748,7990049.0363692725,16964818798.408962,40585076508831.39,1.0801747594225282e+17,32.637266523602825,56078.47171471833,110650489.17125478,247034378090.88684,616030785871719.8,635.7262078942184,1150945.2070520758,2371187888.4113307,5484516508146.125,16575.1390871847,31221062.17959548,66451276149.260216,529814.13223917,1029701174.0285828,19769503.36527836
O1,-15.3,10.0,10.0,0.00021555477263988037,-7.819482635499422e-08,-3.281469382253148e-13,92536447001148.05,3.804478601966301e+17,1.712404947995828e+21,5.128989347124909,15184.084536558195,50646288.45375317,188188889057.71756,770462690321231.0,3.439718927125746e+18,82.82550384472675,261692.02874043485,922775960.4065248,3591451700851.8945,1.5273762856308956e+16,1952.3016900745165,6461497.7310762815,23674114265.915443,95066415189382.52,58360.736440516295,199739822.4474011,752216189065.0502,2069108.5732929176,7261661728.474759,83769077.12291403
O1,-15.3,10.0,25.0,0.0004814793253547846,-5.153819918002718e-08,4.628690922340812e-13,1658073846959508.5,1.282098555796426e+19,1.0535619957318813e+23,11.21722463647482,69550.19309044848,467205330.95105773,3375436811626.754,2.602846674581481e+16,2.1262401996439595e+20,239.1174648279419,1563989.376226244,10994235786.066349,82458752933906.08,6.553202370722557e+17,6640.251392470044,45049323.12954781,326310979602.9983,2507233729216447.0,221538.12649146907,1541023489.0380952,11391223076716.338,8505282.06299995,60211065700.18729,365911017.57763606
O1,-15.3,10.0,50.0,0.0006730544678479188,-5.1580073455813505e-08,4.4592215654203127e-13,4720274680098884.0,4.546489946713919e+19,4.592613125729077e+23,15.004821362176699,121833.59939086932,1051774494.4040973,9605398072063.65,9.227063781183331e+16,9.268638115901896e+20,346.0329661591478,2949034.0668178336,26528774499.86927,250609475049512.4,2.473444583940133e+18,10025.081776387464,88304989.56815216,816144223243.2842,7879257416730851.0,343684.1991380176,3095276109.2881217,29127625231440.77,13450668.342084635,122998953240.5508,587068203.9247701
O1,-15.3,10.0,75.0,0.0007220979244681856,-5.119287356520033e-08,4.3750972137104265e-13,6271507660880480.0,6.403661056164198e+19,6.830851153665897e+23,16.256476296743056,142058.66800089314,1312247418.3830016,12759528656032.793,1.2993426900223814e+17,1.378358069798136e+21,382.201557733056,3500768.3360901456,33658806683.255993,338213286776379.5,3.5357669523929923e+18,11185.552739571209,105794091.6417509,1044278652006.952,1.0717159927615742e+16,385938.23458065133,3729548895.18875,37461643475966.91,15172603.478845555,148786836900.40378,664457357.8012028
O1,-15.3,10.0,100.0,0.0007531393219681605,-5.1708352471839924e-08,4.3969426648542925e-13,7075369073426080.0,7.404267913127984e+19,8.081155166793234e+23,16.821592347577948,151657.41734515646,1441641006.1081212,14393648952032.04,1.502214632164389e+17,1.6305092774785204e+21,398.6351763822572,3764865.766977537,37232501561.32456,384003540861244.1,4.1129434309304274e+18,11714.737745724637,114201506.50316983,1159122703814.6821,1.2206844193713176e+16,405253.28542176646,4035271343.499585,41668065707835.59,15961121.094082626,161239559725.59354,699943732.6856903
O1,-15.3,10.0,250.0,0.0008001907325002436,-5.240513679807953e-08,4.4242778098808853e-13,8404312518069278.0,9.107198095984157e+19,1.0267473705758289e+24,17.665549753570218,166526.92383161938,1648951056.1964507,17094687640197.096,1.847410417970949e+17,2.0713435651647823e+21,423.28448579463617,4176460.430578825,42994821413.770134,460175207446840.8,5.101218321304187e+18,12510.456053601076,127344008.84813279,1344875332638.487,1.469249419057873e+16,434345.21695439453,4514072748.691997,48484380825052.26,17150213.04841352,180767304407.2858,753507275.1822593
O1,-15.3,10.0,500.0,0.0008149404641284145,-5.271374019467278e-08,4.44249425862456e-13,8772481544158142.0,9.588753680672127e+19,1.0897585416610956e+24,17.882885166494674,170459.12098647695,1705115596.6816404,17842879723563.848,1.9450101417463782e+17,2.198376830094045e+21,429.6516111742384,4285769.451076313,44562944361.6207,481368843750821.3,5.381855813581105e+18,12716.356065622742,130841711.66526784,1395534297053.975,1.5385552835109694e+16,441881.85955725104,4641666335.502639,50345759193562.48,17458525.001046237,185975852802.00726,767404462.990485
O1,-15.3,10.0,1000.0,0.0008205996566431716,-5.28177230443888e-08,4.447610566848438e-13,8936289353504685.0,9.804286073524948e+19,1.1181168598896814e+24,17.97758315596298,172185.4378840039,1729944474.5532484,18175758519849.863,1.98869156970938e+17,2.2555461448644478e+21,432.4281703641328,4333815.779371178,45257051299.90415,490810099603978.5,5.507613497134539e+18,12806.186713596084,132380025.56744936,1417971507239.8052,1.5694480004072834e+16,445171.0137953915,4697803501.783711,51170480136276.77,17593110.30022667,188268029672.9717,773471989.7298236
O1,-15.3,10.0,5000.0,0.0008255633548449479,-5.2929046843024964e-08,4.4543248687414393e-13,9056406636402060.0,9.962822408475845e+19,1.1390361152153343e+24,18.04626518738132,173442.47071074398,1748089792.4069753,18419846830366.906,2.020820934931216e+17,2.2977176086114276e+21,434.4428623429957,4368823.110489387,45764650234.65028,497737603428988.94,5.600172861710776e+18,12871.38541485863,133501214.7547046,1434385017926.5398,1.5921225604559116e+16,447558.6799531492,4738726546.980256,51773904171779.47,17690820.770993706,189939208761.8087,777877501.3764293
O1,-15.3,12.0,0.0,-0.0016517933678158769,-2.8350663771919884e-08,1.4296310045749931e-13,416181094636.9079,525400336081361.6,7.627020095278026e+17,1.1661461503955133,865.2032085910083,782376.23485004,840587526.0328702,1050676241365.332,1500800795103392.5,9.820449553540826,7814.861291121108,7500793.882177959,8470045478.520919,11030659161379.307,144.25535921081044,121181.40189667518,121529419.33207612,142182569810.16513,3020.5272348132853,2647630.7172909584,2747191940.397484,80948.18704493916,73511586.38831976,2612118.46262779
O1,-15.3,12.0,0.1,-0.001644622098411992,-2.8231205322354345e-08,1.423402035408037e-13,422338838565.3467,534793539360314.3,7.78574748498816e+17,1.1710752284800898,872.1568432904793,791408.3735330598,853050059.1752673,1069516608290.8456,1532162092350712.0,9.878958181351454,7891.334560793059,7600642.333829178,8610743733.896736,11248338044890.707,145.32025811995226,122540.98408546177,123323281.29724143,144752900452.46494,3046.32014382047,2680412.968619983,2790971366.4595327,81717.38037505485,74492445.95603913,2639072.736224595
O1,-15.3,12.0,5.0,-0.00018930155124265025,-1.825720201561662e-07,-4.399473295486945e-13,4684862249001.34,9926288321950726.0,2.363028797434281e+19,2.2922974221813828,3166.7513640029083,5114509.043170324,9499224894.832148,19989190267513.11,4.702206189195503e+16,25.946326686729613,38460.879241451374,65977565.2802463,128890338719.7039,282797348492222.06,479.7833994249544,749989.9424446024,1344175857.1031418,2721774937103.7534,12031.747981642895,19588348.165850006,36298375799.13227,373078.5140680125,627469095.5349138,13584699.824867593
O1,-15.3,12.0,10.0,0.0001835511144635332,-9.205211937965259e-08,-3.531183086338176e-13,56067633472649.31,2.061593149352041e+17,8.336193326906902e+20,4.482934514260474,11677.269041630234,34474253.68179113,113978562073.6691,417178819214989.6,1.672275745425817e+18,68.43776645452786,190531.67434508086,595418870.8860376,2064307963581.47,7856658101593474.0,1556.2653672099552,4545297.154924312,14777633836.805555,52918944538706.8,45372.46755240125,137231367.91061753,459160410507.9207,1579000.3171222908,4903985850.814252,63011132.00102954
O1,-15.3,12.0,25.0,0.00032544328990695935,-3.467610480199129e-08,-2.0372113243461506e-13,1262584598870843.0,9.210240310382173e+18,7.162913907914028e+22,10.407713979844068,60164.85056769688,378460571.623191,2570383426074.704,1.8697435094863004e+16,1.4453428111124328e+20,216.930900739147,1324564.2329151276,8728654037.313974,61600194207391.93,4.6218764460803206e+17,5949.71127394065,37717508.24300188,256314942749.67334,1854340183562872.8,196903.84911975905,1280833422.9989786,8888291926421.547,7516236.890670157,49790718487.91783,321964882.808338
O1,-15.3,12.0,50.0,0.0006927733495377202,-5.4979606674800524e-08,4.775836381075834e-13,4154059731228081.0,3.896715973949436e+19,3.8400698302658896e+23,14.476305107846928,113726.08400998026,952286497.4299935,8453843178355.7295,7.9089737785181e+16,7.750271421969722e+20,330.8660941349715,2729916.418620307,23832115214.349133,218939990573362.75,2.105272462432112e+18,9540.380903702018,81391959.53760567,730277747360.1064,6858221849934004.0,326082.7268341224,2845298559.389428,25999995865526.35,12734765.470308153,112856129013.53635,554941100.9597769
O1,-15.3,12.0,75.0,0.0007094108995728823,-5.149919696814606e-08,4.4165928870819503e-13,5789265091792211.0,5.815262170232735e+19,6.109212115727428e+23,15.892955647674668,136037.24222709014,1232932143.4155698,11779088395860.312,1.1800291195063168e+17,1.2328055532284546e+21,371.66312110368784,3335799.4993743524,31478015494.24615,310862936166682.0,3.1978086224396426e+18,10846.802808297123,100553568.7992924,974349941305.0536,9829288827982162.0,373588.72032701405,3539237646.2576976,34903720642458.094,14668884.000782184,141042130144.44476,641803058.6925423
O1,-15.3,12.0,100.0,0.000737371793285519,-5.1431879990817106e-08,4.3819242683827463e-13,6673612608821020.0,6.901207001597549e+19,7.449092959914419e+23,16.545038827723733,146924.09755147606,1377387881.9180815,13576971480613.244,1.4002236831509731e+17,1.503044794698043e+21,390.5854698338371,3634467.885867096,35455534581.515625,361088786028348.8,3.822401011882463e+18,11455.387770588233,110047699.38870554,1101981072431.42,1.146089065528877e+16,395783.7199140996,3884164779.6783156,39574305657628.586,15574434.880209634,155082988354.77246,682537874.0129234
O1,-15.3,12.0,250.0,0.0007131661413065151,-4.7594013810036523e-08,4.0216492661216263e-13,8186254657021330.0,8.823906270750063e+19,9.8991135955326e+23,17.533715935349758,164162.22081714502,1615441311.6542392,16651530595089.682,1.7899909897384464e+17,1.9970769310559956e+21,419.4260185742832,4110815.4903619364,42060580581.476326,447640330756560.8,4.936349839317413e+18,12385.750628591926,125244914.33016244,1314715390287.8442,1.4282870462649886e+16,429782.28114097664,4437531658.478193,47376670974491.19,16963601.46208639,177643697266.70984,745097493.4541876
O1,-15.3,12.0,500.0,0.0008093828938359613,-5.261337567737172e-08,4.4375740669670347e-13,8615936914399998.0,9.383504167788877e+19,1.0628418598306752e+24,17.79127168196802,168796.29225924093,1681297171.6449065,17524756060694.812,1.903411841758695e+17,2.144112625629784e+21,426.9666346849582,4239522.30598827,43897584740.57926,472352878789364.94,5.262184112599601e+18,12629.510760982448,129361516.0753567,1374034150296.6472,1.5090647244130148e+16,438702.575638389,4587661666.987279,49555653778135.04,17328452.32788263,183771075698.47253,761540970.6702168
O1,-15.3,12.0,1000.0,0.0008165005941693762,-5.2749214186366e-08,4.4446440652604414e-13,8808534012500506.0,9.63612118022009e+19,1.0959824984786424e+24,17.903853811195432,170840.40948253687,1710589260.675104,17916145823749.242,1.9546102840927024e+17,2.2109243860133287e+21,430.26616046593915,4296377.823973613,44715915447.54398,483446209307558.06,5.409486115700605e+18,12736.234859911394,131181308.37521084,1400478379421.9963,1.5453516379560638e+16,442609.63533914357,4654057900.5079975,50527471494348.66,17488301.55985446,186481787570.173,768746799.0804085
O1,-15.3,12.0,5000.0,0.0008211198729006003,-5.2827743022712714e-08,4.448136690704761e-13,8950308148454955.0,9.822769079464097e+19,1.1205532791714585e+24,17.98563178058961,172332.48962388255,1732064629.4291635,18204246427572.79,1.992437427715036e+17,2.260457805811473e+21,432.6642684064894,4337910.493763655,45316348990.44438,491618443273340.8,5.518402297106343e+18,12813.827142770813,132511158.9218904,1419888748724.4888,1.5720935338427432e+16,445450.81165861455,4702589613.10015,51240961251651.47,17604560.227479856,188463474449.3365,773988226.3303332
O1,-15.3,14.0,0.0,-0.0019177136682037483,-3.278153091886852e-08,1.6605108608307678e-13,252186164878.33185,287379173024878.6,3.7862315185808205e+17,1.00870874272746,657.6252345470397,528470.7158003987,508811784.9703889,573605810569.8163,742804420037438.2,8.016932146880094,5603.583924677103,4777451.184179302,4832231238.236774,5673497201387.483,112.23815894040077,82799.35675790095,73729688.54515877,77227750694.00009,2259.616243635385,1739189.574708147,1601701936.5364766,58599.203669543254,46732753.83753927,1838768.8232642375
O1,-15.3,14.0,0.1,-0.0019093476561550886,-3.264210298478424e-08,1.6532497677225361e-13,255891316549.4703,292463417361626.5,3.863981182698105e+17,1.0130115071960142,662.9236684116875,534555.2073908824,516304233.07283115,583787636659.2815,758127153793314.2,8.064504747572988,5658.189975404626,4840617.539213932,4911738374.984341,5784114751061.363,113.06143339954201,83723.26924541547,74810095.13928814,78610541648.99876,2278.7990938191283,1760620.3949202325,1627065049.7293875,59153.64257284707,47354184.5253199,1857697.5001768281
O1,-15.3,14.0,5.0,-0.0009413155943904146,-1.653404440681899e-08,8.112066992296193e-14,2850660302136.342,5418197927375808.0,1.1621980957161742e+19,2.0005164259892325,2433.5655460108715,3485960.8925857465,5776304167.98811,10897849636851.578,2.308148885252152e+16,21.28773009703181,27791.750397647094,42290009.76853371,73713281380.25722,145016686601111.78,375.9599883640493,517873.9017671415,823600032.9372281,1488300142042.3096,9104.21191683482,13070607.219818853,21502677873.232067,274610.70936993824,407646673.5930023,9777280.63690771
O1,-15.3,14.0,10.0,0.00014755786272336368,-1.058621904632291e-07,-3.7560369145600233e-13,36058653770824.586,1.2015339238329552e+17,4.419897279855497e+20,3.9814216394743216,9265.410013832385,24565570.532949954,73274832903.9191,242959018828469.12,8.855371693833321e+17,57.758784806391795,143816.38706758933,404009844.2677022,1264791834670.3796,4364152177932937.0,1270.2746391239114,3322161.395589002,9719347393.224169,31455732682522.19,36171.414808884714,98083883.83961934,295615982407.4628,1236746.5103308726,3447755404.872127,48676853.27826912
O1,-15.3,14.0,25.0,0.00031492528953827804,-3.7174301988424087e-08,-2.146035020449343e-13,978918693175120.2,6.760474201692063e+18,4.991991853922483e+22,9.707184318310242,52564.71135154432,310942844.20534235,1992885757151.6465,1.3723164130173808e+16,1.0070766464053012e+20,197.98132117001896,1133699.6146923655,7032643603.402213,46876607225788.62,3.3320345723947514e+17,5364.374322971612,31921057.907903906,204352345302.55475,1397242900371036.5,176129.19659958608,1076213863.703286,7039797093258.675,6685264.578815533,41626133077.43325,285148148.00384665
O1,-15.3,14.0,50.0,0.0006198339141670145,-5.136651455886912e-08,4.484787306655008e-13,3670728096828161.5,3.3559457115299205e+19,3.2284767505039674e+23,13.983711918082689,106403.94162560398,865016034.4252442,7470727506734.598,6.811847439611936e+16,6.516146298600416e+20,316.7930113348473,2533177.333598069,21481028515.01609,192067143407726.62,1.8006489399304988e+18,9091.78161647707,75203339.76208559,655640751462.195,5994397204458823.0,309820.1432829615,2621930174.0349555,23286370119772.906,12074143.498930598,103804579730.87892,525323095.50420415
O1,-15.3,14.0,75.0,0.0006922702300587905,-5.1386849837715284e-08,4.42251339915489e-13,5352771188244949.0,5.29099504019191e+19,5.475603929492154e+23,15.54536320931146,130391.9713758982,1159912862.5174296,10891579840342.047,1.0737091817797325e+17,1.1049968835071944e+21,361.61166498670616,3181663.6140201595,29477533635.69168,286193639842728.1,2.897713152661161e+18,10524.170426068327,95665571.7111534,910315569108.1694,9029833045509248.0,361838.13427047257,3361917902.924389,32563888998466.113,14189930.411686026,133831425817.06793,620274156.6140982
O1,-15.3,14.0,100.0,0.0007264022788254263,-5.1510032957657865e-08,4.401521098031738e-13,6300139158587949.0,6.438884257711599e+19,6.874383309093033e+23,16.277439476593088,142409.60102814887,1316914577.9280722,12817735006269.682,1.3064846517530464e+17,1.3871378690689432e+21,382.8100652582261,3510399.823676827,33787370443.87587,339840030969990.8,3.556033603242308e+18,11205.12730982232,106100323.85112646,1048404893251.3127,1.077001585717096e+16,386652.2056729549,3740675943.2564545,37612660010140.06,15201736.017965036,149239823703.6137,665767933.3054076
O1,-15.3,14.0,250.0,0.0007850353190303504,-5.215199448968007e-08,4.4130704305498126e-13,7975260213304579.0,8.55119166349077e+19,9.546192242293422e+23,17.403821199768537,161847.52094236042,1582836296.231968,16222713573006.654,1.7347132513433062e+17,1.925920369459612e+21,415.6272242642044,4046626.275987903,41152569610.68783,435524464579928.8,4.777802684788606e+18,12263.027303812169,123193442.44438878,1285417918348.0164,1.3887147571159874e+16,425293.1753750671,4362751287.347607,46300983861231.02,16780047.996586207,174592623762.51624,736826857.4978805
O1,-15.3,14.0,500.0,0.000798052700070257,-5.217845789620712e-08,4.4047723602805333e-13,8462874865301299.0,9.183526077766736e+19,1.0367020217904396e+24,17.70054740385407,167157.3560636332,1657918899.7693305,17213699895269.748,1.8628806214908013e+17,2.0914130440283965e+21,424.30929545479734,4193972.9916618885,43245015611.963455,463543851508021.3,5.14566814710081e+18,12543.587099946555,127904182.50528008,1352955019680.5847,1.4802613440113552e+16,435557.69808937144,4534502983.732722,48781190111524.64,17199806.891059294,181601169298.3118,755742486.2039045
O1,-15.3,14.0,1000.0,0.0008100389181065392,-5.258759144264021e-08,4.433859700335414e-13,8683055770129814.0,9.47141844396574e+19,1.0743604111210413e+24,17.830683524366478,169510.79608989274,1691520231.015235,17661153131962.46,1.9212297215487706e+17,2.1673342659585971e+21,428.12159871490434,4259390.59621862,44183103247.85991,476217705670624.8,5.313432685956536e+18,12666.865687227772,129997364.84901953,1383259347648.31,1.5217050263430546e+16,440070.02701036364,4610859138.419282,49894648617070.09,17384396.425633676,184718089964.65387,764062785.899521
O1,-15.3,14.0,5000.0,0.0008184523674171604,-5.2801793917194905e-08,4.4482645593276044e-13,8845775576740680.0,9.685096765693588e+19,1.102423117563112e+24,17.925400137139242,171233.23601010218,1716236788.3779352,17991823806257.81,1.964535902427892e+17,2.223908313424061e+21,430.89802810376887,4307310.3631926915,44873780618.98951,485592384301457.25,5.438058422030385e+18,12756.679005664175,131531329.21451248,1405581175543.242,1.5523737596754908e+16,443358.2180231785,4666830855.025133,50715028740790.0,17518932.42542919,187003322248.6721,770127746.6554451
O1,-15.3,16.0,0.0,-0.0021836136889686816,-3.721375464110675e-08,1.8912274824765016e-13,163973476285.9599,171414643552832.78,2.0819169264848387e+17,0.8887249382386089,518.370014976647,376685.44503094937,330497962.44310254,341530816105.27795,407289053804534.4,6.7306809010604045,4207.249388314377,3242121.826482776,2987062320.780809,3213472173312.1514,90.46290429119655,59666.71882255394,48002549.03462262,45777441996.629684,1760.737615423549,1211422.433959939,1007515317.4956397,44375.86941085926,31633436.443068165,1358684.2084633
O1,-15.3,16.0,0.1,-0.002174053424975285,-3.7054372075175936e-08,1.8829342475391976e-13,166361121150.3302,174410233296019.7,2.1240292079975773e+17,0.8925422740241447,522.5478000460315,381001.83056420827,335322337.84545445,347521088758.0274,415568729039711.25,6.770385314066473,4247.991598053878,3284608.9454789218,3035643523.497529,3275252849534.5225,91.12043823852798,60327.09756768165,48699010.84561805,46587224105.93033,1775.5455145129142,1226228.295863234,1023317063.881366,44792.15714159978,32050990.889266856,1372569.7301063694
O1,-15.3,16.0,5.0,-0.0010676737644549896,-1.863093013084693e-08,9.214429945186203e-14,1847005410284.4849,3195372556681645.0,6.263530114125513e+18,1.774628226944729,1931.4898878066242,2492265.867321019,3740246492.5811687,6419707947114.08,1.2416746749820298e+16,17.895154106289368,20903.657849922438,28652271.079569176,45230236293.34522,80948185884307.62,303.36780393219044,374016.0115647285,535874311.73746604,877043692306.2821,7117.896226015472,9150713.12841179,13566135019.432535,209348.60674000505,278467616.4976453,7301134.016614823
O1,-15.3,16.0,10.0,0.0001075171712552032,-1.1943658462034704e-07,-3.9512784536357535e-13,24313241219040.92,7.419892850173997e+16,2.5082931942161125e+20,3.580834637571948,7535.328214186764,18150731.769548066,49388806488.843864,149929829416763.88,5.019471112032936e+17,49.58317682397358,111731.2310853894,285368148.7441046,815498244591.8738,2577753479468636.5,1057.0021493946506,2504248.5489714853,6666544772.741561,19708754020009.727,29435.59865364593,72381750.3363148,198673574836.7061,989651.5043451064,2504448968.306548,38440190.87998454
O1,-15.3,16.0,25.0,0.00030590721991807036,-3.983417368229892e-08,-2.2486776336898964e-13,771083668472722.6,5.057210045284738e+18,3.555780825067945e+22,9.095027315474749,46323.78176220837,258654576.1159034,1569732354159.8384,1.026455879784172e+16,7.171576375617072e+19,181.6379042310001,979369.5182142905,5739861411.672686,36257122718374.75,2.4490409291765517e+17,4863.362739578174,27272608.90530052,165070735586.10562,1070228072337880.4,158438.59185394176,912981854.1397252,5649594862211.951,5980306.99263652,35136978129.21834,254004604.10723692
O1,-15.3,16.0,50.0,0.0005671312205661213,-4.9198020667438134e-08,4.318196139650556e-13,3256107867630985.0,2.9033605387117093e+19,2.728333107214216e+23,13.523599466686024,99769.4246411337,788144132.6228781,6627274185065.017,5.893516492614954e+16,5.5068093532337825e+20,303.7061736438479,2355945.489706144,19422604744.809883,169150948864712.22,1.5471795431360737e+18,8675.684147305079,69644807.14356448,590491060585.9283,5259933464299278.0,294761.69219581404,2421674951.085113,20922012084519.96,11463200.577076562,95700045229.70776,497958600.7280249
O1,-15.3,16.0,75.0,0.0006807013499383003,-5.161482179436644e-08,4.4539017436616214e-13,4956882717080832.0,4.8228025492946846e+19,4.9178913956042015e+23,15.212576948781809,125091.56145770356,1092571400.1589284,10086559754495.678,9.787515305436435e+16,9.924875942669747e+20,352.0131020434868,3037437.233985525,27639201291.86761,263897019162617.1,2.630626726333177e+18,10216.526207280946,91099687.77584556,851574738219.653,8308512627346850.0,350644.4273694516,3196460571.388095,30419760429123.47,13734000.733135816,127108077720.32301,599791363.9416884
O1,-15.3,16.0,100.0,0.0006382010081320944,-4.589430541140301e-08,3.9171199894495763e-13,5952589609809246.0,6.013490628844091e+19,6.351129908971071e+23,16.018343367698645,138100.64102449693,1259947233.8567026,12111151089549.086,1.2202266271598152e+17,1.2816012345479358e+21,375.2951110070152,3392266.5551642105,32219916108.870567,320115092572333.5,3.311535088758456e+18,10963.495271193024,102346325.94504522,998125681319.9076,1.0129467959285426e+16,377841.52920050273,3604319227.841514,35773107785637.73,14842310.145382518,143689977396.16574,649601355.4874835
O1,-15.3,16.0,250.0,0.000778136441245145,-5.204626225722908e-08,4.4089019143734873e-13,7771067432550093.0,8.288606616979177e+19,9.20798388186286e+23,17.27584245185951,159581.69791670673,1551108270.4716794,15807707284681.695,1.681486791672344e+17,1.857727917885557e+21,411.88718969527,3983857.721545786,40269954321.476135,423811714491090.4,4.625303885735136e+18,12142.252810944443,121188412.13404942,1256955033832.5632,1.3504791663546694e+16,420876.60114551865,4289687231.08125,45256274316862.28,16599497.41662236,171612234465.23233,728692812.7419847
O1,-15.3,16.0,500.0,0.000797037428515184,-5.23312462395717e-08,4.4205462611208356e-13,8313230194190982.0,8.988690461713074e+19,1.0113165724713452e+24,17.610764955337103,165542.49299335404,1634976637.7661042,16909582200605.83,1.8233906736311168e+17,2.040233112681103e+21,421.68073064052163,4149123.8009474096,42605091986.3141,454937727016668.06,5.032228537687096e+18,12458.616515060268,126469744.25900473,1332291776023.6782,1.4521313628630704e+16,432448.26888279256,4482190635.551065,48022170035204.8,17072628.491294768,179466124251.09198,750010715.6936848
O1,-15.3,16.0,1000.0,0.0008067666626298226,-5.2549793649335796e-08,4.433522374466585e-13,8559825240135971.0,9.310114296643794e+19,1.0532391283410412e+24,17.75812140720227,168196.8561398159,1672736600.5991602,17410724906610.83,1.888537395255824e+17,2.124753035838935e+21,425.9956394072775,4222859.5160998665,43658575576.2879,469122804983430.0,5.219414496898025e+18,12598.113025959354,128828343.23398726,1366312890160.8728,1.498502011568748e+16,437553.3569282703,4568212086.344171,49271950009300.17,17281440.812427633,182977121096.34555,759421959.3734199
O1,-15.3,16.0,5000.0,0.0008135131384119424,-5.267815808312376e-08,4.4401480075663786e-13,8742781909373870.0,9.54975770798823e+19,1.084637755710774e+24,17.865597924056395,170144.71628135376,1700604093.8190682,17782527749868.742,1.9371070120404262e+17,2.188053563525706e+21,429.1448144437029,4277022.43539062,44436878342.46904,479657886930333.5,5.359113048676429e+18,12699.961268934516,130561710.50404446,1391460051436.4363,1.5329580678415984e+16,441281.6105581479,4631449590.526406,50196022131577.98,17433965.586954396,185558720571.51212,766297302.6977861
O1,-15.3,19.0,0.0,-0.002582396384652288,-4.3862952242742614e-08,2.2370707584352944e-13,94852602078.56133,89088745638068.34,9.785165236869245e+16,0.754165382317921,381.728356971063,244372.08457636266,190906951.2736152,177055425584.14572,190667938763605.2,5.384045892509683,2918.8581303523742,1980290.86568972,1623526098.345897,1566634704058.309,68.77311641706216,39325.723802432585,27837156.702234954,23606701712.921814,1282.6548285651247,764792.9609425728,559253604.0701038,31168.431527366934,19251129.24306998,924546.944801176
O1,-15.3,19.0,0.1,-0.002571046230172168,-4.3673678869745376e-08,2.2272295561562734e-13,96212631371.31598,90614530439860.1,9.978375315854118e+16,0.7574298136935381,384.7985984852458,247146.1479868321,193651886.8281364,180100286579.14804,194454023029159.56,5.415474680322154,2946.8009322408006,2005845.0606521938,1649425023.3091402,1596073758524.2407,69.26499885041528,39754.531869333485,28234023.71467634,24015742936.52383,1293.2542879430885,773994.1771421527,567870479.736395,31455.827577698252,19501378.026237,933844.9211947271
O1,-15.3,19.0,5.0,-0.0012572526938177866,-2.178239294663707e-08,1.0866163864070411e-13,1053520542478.6604,1616014924399151.5,2.8236544339234084e+18,1.5175901296000545,1430.0209472097995,1612818.1521953112,2131511075.4456375,3241491634156.021,5583228882919572.0,14.28359926542242,14443.65771604174,17301224.37070292,24046859146.299442,38123901395929.7,229.47930708190518,244970.74654219818,306726952.9319304,441949051780.6265,5162.394342036405,5748991.776124243,7449485748.197293,146758.17135726553,169214654.60585883,4976271.4626039015
